Year,Mont,DG-015,S060,E0060,Gas,W-Water,Electric,1.boyama ,reproses,reprosesyüzde,boyamamiktari,paket miktari,buhargun,gunlukboyama ,yedekisletme,kur/tl,toplamenerji,tamirsizenerji,gaztuketim,sutuketim,elektriktuketım,dgazfiyat,sufiyat,elektrikfiyat
2022,9,2122514.76,105145.38,1483356.22,92589.67000000001,21180.0,311506.02,237619.0,37321.0,0.13574234378409836,274940.0,253396.0,23.0,10331.260869565218,29145.0,18.301932,66.68082030501564,76.00964613834958,0.30448614696548665,0.06965157768387129,1.024404426393936,22.923882977442293,4.964371104815864,4.761886206886146
2022,10,2444136.18,135455.41,1409378.41,101611.19,20983.0,320496.75,243165.0,42972.0,0.150179808972625,286137.0,280517.0,26.0,9352.5,23111.0,18.578678,69.42870468072049,80.63320789370219,0.3285750918356788,0.06785169184602649,1.0363745278870033,24.05380923105024,6.455483486632035,4.397481128903803
2022,11,2308797.1,125231.0,1127112.33,96337.86,17254.0,276423.84,195196.0,18076.0,0.08475561723995649,213272.0,214698.0,24.0,8133.166666666667,33541.0,18.598286,77.57970917009642,83.71046555388509,0.390327332839032,0.06990717668842403,1.1199727729090445,23.96562576748124,7.258085081720181,4.077478737000398
2022,12,2540976.25,153030.48,1310773.48,116371.0,20039.0,277884.81,196136.0,22302.0,0.10209762037740686,218438.0,203111.0,27.0,7264.2962962962965,21312.0,18.653721,89.54773255087566,98.73196754659705,0.4853847758081335,0.08358289885297185,1.1590607299270073,21.835132893934055,7.636632566495335,4.716967005141447
2023,1,2575837.49,178005.94,1265106.02,123605.99,19139.0,291846.24,239033.0,23229.0,0.08857173360990155,262262.0,241861.0,26.0,9193.576923076924,13160.0,18.779415,77.70193904201817,84.85891144810019,0.44878764223627743,0.06948972848937267,1.0596329995425202,20.839099221647754,9.30069178117979,4.334837481545077
2023,2,1618388.92,140852.4,933754.54,89278.2,14555.0,245356.02,190645.0,22772.0,0.106701902847477,213417.0,204832.0,22.0,8665.681818181818,10444.3,18.848094,63.8247651233793,71.0524870926218,0.3988103347921235,0.06501793744608828,1.0960180254470067,18.12748151284412,9.67725180350395,3.805712776071278
2023,3,1618831.19,180399.72,917636.95,112520.19,20387.0,327463.29,240798.0,23121.0,0.08760642469848703,263919.0,241326.0,27.0,8918.444444444445,38837.0,18.992986,47.24789988262748,51.154487731738755,0.3716530473384508,0.06733805440684908,1.0816079284968754,14.38702858571426,8.848762446657183,2.802258995199126
2023,4,1149717.73,171924.37,577633.07,100056.65,16746.0,318268.0,189513.6,,,263919.0,155086.1011,24.0,7896.400000000001,32968.0,19.335863,33.08515312594633,44.149951529038034,0.33701930364077914,0.05640529898580941,1.0720172995112618,11.490667836670527,10.266593216290458,1.8149266341573767
2023,5,1210737.91,201975.27,627377.18,105355.02,21797.0,408414.0,248030.2,13105.0,0.050184731893670405,261135.2,257280.1035,27.0,9186.303703703705,39130.0,19.735976,34.42593892079027,35.997019904704324,0.3508732280663893,0.07259249490117403,1.360177602998949,11.49198120791966,9.266195806762399,1.5361304460669811
2023,6,974070.41,159918.0,264089.98,84313.12,18411.0,262775.0,211913.728,30036.0,0.12414149107867564,241949.728,228349.2555,23.0,9213.640347826087,12738.0,23.541627,23.317770812451187,26.435363409481127,0.3310450827846719,0.07228852424330394,1.0317536775859102,11.553011085344725,8.686002933029167,1.0050042051184473
